Region,Location,Substation,Sample_ID,Sample_Year,Replicate,Units,Era,Parameter,Result
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Sand,35.61
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Sand (Calculated),35.61
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Silt and Clay (Calculated),0
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Silt,35.822
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Sand (Calculated),0
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Silt and Clay (Calculated),35.822
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Clay,27.596
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Sand (Calculated),0
Outer Bay,L.OB15,S.OB15,2001.OB15,2001,0,%,2000s,Percent Silt and Clay (Calculated),27.596
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Gravel,0.298
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Sand,15.013
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Sand (Calculated),15.013
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Silt,46.679
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Silt and Clay (Calculated),46.679
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Clay,38.01
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW01,S.SW01,2001.SW01,2002,0,%,2000s,Percent Silt and Clay (Calculated),38.01
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Gravel,0.853
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Sand,50.533
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Sand (Calculated),50.533
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Silt,23.394
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Silt and Clay (Calculated),23.394
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Clay,25.219
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW02F,S.SW02F,2001.SW02,2002,0,%,2000s,Percent Silt and Clay (Calculated),25.219
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Gravel,2.208
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Sand,14.35
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Sand (Calculated),14.35
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Silt,48.293
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Silt and Clay (Calculated),48.293
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Clay,35.15
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW03,S.SW03,2001.SW03,2002,0,%,2000s,Percent Silt and Clay (Calculated),35.15
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Gravel,0.087
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Sand,32.066
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Sand (Calculated),32.066
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Silt,35.824
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Silt and Clay (Calculated),35.824
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Clay,32.023
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW04A,S.SW04,2001.SW04,2002,0,%,2000s,Percent Silt and Clay (Calculated),32.023
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Gravel,0.204
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Sand,54.675
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Sand (Calculated),54.675
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Silt,26.284
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Silt and Clay (Calculated),26.284
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Clay,18.837
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW04C,S.SW04C,2001.SW04C,2002,0,%,2000s,Percent Silt and Clay (Calculated),18.837
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Gravel,0.386
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Sand,30.965
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Sand (Calculated),30.965
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Silt,38.687
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Silt and Clay (Calculated),38.687
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Clay,29.961
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW05,S.SW05,2001.SW05,2002,0,%,2000s,Percent Silt and Clay (Calculated),29.961
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Gravel,2.831
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Sand,48.609
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Sand (Calculated),48.609
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Silt,19.619
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Silt and Clay (Calculated),19.619
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Clay,28.941
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Sand (Calculated),0
Inner Bay,L.SW06,S.SW06,2001.SW06,2002,0,%,2000s,Percent Silt and Clay (Calculated),28.941
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Gravel,0.149
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Sand,72.003
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Sand (Calculated),72.003
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Silt,15.134
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Silt and Clay (Calculated),15.134
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Clay,12.714
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW07A,S.SW07A,2001.SW07A,2002,0,%,2000s,Percent Silt and Clay (Calculated),12.714
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Gravel,0.252
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Sand,8.499
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Sand (Calculated),8.499
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Silt,56.941
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Silt and Clay (Calculated),56.941
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Clay,34.309
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW07B,S.SW07B,2001.SW07B,2002,0,%,2000s,Percent Silt and Clay (Calculated),34.309
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Gravel,16.13
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Sand,48.155
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Sand (Calculated),48.155
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Silt,17.7
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Silt and Clay (Calculated),17.7
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Clay,18.014
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW09,S.SW09,2001.SW09,2002,0,%,2000s,Percent Silt and Clay (Calculated),18.014
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Gravel,0.083
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Sand,7.179
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Sand (Calculated),7.179
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Silt,61.895
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Silt and Clay (Calculated),61.895
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Clay,30.843
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW10,S.SW10,2001.SW10,2002,0,%,2000s,Percent Silt and Clay (Calculated),30.843
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Gravel,6.588
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Sand,67.189
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Sand (Calculated),67.189
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Silt,15.492
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Silt and Clay (Calculated),15.492
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Clay,10.731
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW11,S.SW11,2001.SW11,2002,0,%,2000s,Percent Silt and Clay (Calculated),10.731
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Gravel,0.098
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Sand,9.309
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Sand (Calculated),9.309
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Silt,55.071
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Silt and Clay (Calculated),55.071
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Clay,35.522
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.SW13,S.SW13,2001.SW13,2002,0,%,2000s,Percent Silt and Clay (Calculated),35.522
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Gravel,0.551
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Sand (Calculated),0
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Sand,49.983
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Sand (Calculated),49.983
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Silt and Clay (Calculated),0
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Silt,24.923
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Sand (Calculated),0
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Silt and Clay (Calculated),24.923
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Clay,24.544
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Sand (Calculated),0
East Bay,L.SW15,S.SW15,2001.SW15,2002,0,%,2000s,Percent Silt and Clay (Calculated),24.544
West Bay,L.WB01X,S.WB01X,2001.WB01,2001,0,%,2000s,Percent Sand,64.5
West Bay,L.WB01X,S.WB01X,2001.WB01,2001,0,%,2000s,Percent Sand (Calculated),64.5
West Bay,L.WB01X,S.WB01X,2001.WB01,2001,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.WB01X,S.WB01X,2001.WB01,2001,0,%,2000s,Percent Silt and Clay,35.5
West Bay,L.WB01X,S.WB01X,2001.WB01,2001,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.WB01X,S.WB01X,2001.WB01,2001,0,%,2000s,Percent Silt and Clay (Calculated),35.5
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Gravel,0.111
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Sand,4.77
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Sand (Calculated),4.77
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Silt,56.295
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Silt and Clay (Calculated),56.295
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Clay,38.824
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.WB09,S.WB09,2001.WB09,2001,0,%,2000s,Percent Silt and Clay (Calculated),38.824
West Bay,L.ME01-0100,S.ME01-0100,2001.ME01-0100,2001,0,%,2000s,Percent Sand,11
West Bay,L.ME01-0100,S.ME01-0100,2001.ME01-0100,2001,0,%,2000s,Percent Sand (Calculated),11
West Bay,L.ME01-0100,S.ME01-0100,2001.ME01-0100,2001,0,%,2000s,Percent Silt and Clay (Calculated),0
West Bay,L.ME01-0100,S.ME01-0100,2001.ME01-0100,2001,0,%,2000s,Percent Silt and Clay,89
West Bay,L.ME01-0100,S.ME01-0100,2001.ME01-0100,2001,0,%,2000s,Percent Sand (Calculated),0
West Bay,L.ME01-0100,S.ME01-0100,2001.ME01-0100,2001,0,%,2000s,Percent Silt and Clay (Calculated),89
East Bay,L.ME01-0116,S.ME01-0116,2001.ME01-0116,2001,0,%,2000s,Percent Sand,35.6
East Bay,L.ME01-0116,S.ME01-0116,2001.ME01-0116,2001,0,%,2000s,Percent Sand (Calculated),35.6
East Bay,L.ME01-0116,S.ME01-0116,2001.ME01-0116,2001,0,%,2000s,Percent Silt and Clay (Calculated),0
East Bay,L.ME01-0116,S.ME01-0116,2001.ME01-0116,2001,0,%,2000s,Percent Silt and Clay,64.4
East Bay,L.ME01-0116,S.ME01-0116,2001.ME01-0116,2001,0,%,2000s,Percent Sand (Calculated),0
East Bay,L.ME01-0116,S.ME01-0116,2001.ME01-0116,2001,0,%,2000s,Percent Silt and Clay (Calculated),64.4
Cape Small,L.CS01,S.CS01,1991.CS01,1991,0,%,1990s,Organic Carbon (total),0.2
Cape Small,L.CS01,S.CS01,1991.CS01,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS01,S.CS01,1991.CS01,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS02,S.CS02,1991.CS02,1991,0,%,1990s,Organic Carbon (total),0.2
Cape Small,L.CS02,S.CS02,1991.CS02,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS02,S.CS02,1991.CS02,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS03,S.CS03,1991.CS03,1991,0,%,1990s,Organic Carbon (total),0.05
Cape Small,L.CS03,S.CS03,1991.CS03,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS03,S.CS03,1991.CS03,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS04Q,S.CS04,1991.CS04,1991,0,%,1990s,Organic Carbon (total),2.7
Cape Small,L.CS04Q,S.CS04,1991.CS04,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS04Q,S.CS04,1991.CS04,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS05,S.CS05,1991.CS05,1991,0,%,1990s,Organic Carbon (total),0.3
Cape Small,L.CS05,S.CS05,1991.CS05,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS05,S.CS05,1991.CS05,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS06,S.CS06,1991.CS06,1991,0,%,1990s,Organic Carbon (total),0.7
Cape Small,L.CS06,S.CS06,1991.CS06,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS06,S.CS06,1991.CS06,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Cape Small,L.CS07,S.CS07,1991.CS07,1991,0,%,1990s,Organic Carbon (total),0.05
Cape Small,L.CS07,S.CS07,1991.CS07,1991,0,%,1990s,Percent Sand (Calculated),0
Cape Small,L.CS07,S.CS07,1991.CS07,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB01,S.EB01,1991.EB01,1991,0,%,1990s,Organic Carbon (total),1.5
East Bay,L.EB01,S.EB01,1991.EB01,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB01,S.EB01,1991.EB01,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB10,S.EB10,1991.EB10,1991,0,%,1990s,Organic Carbon (total),1.1
East Bay,L.EB10,S.EB10,1991.EB10,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB10,S.EB10,1991.EB10,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB02,S.EB02,1991.EB02,1991,0,%,1990s,Organic Carbon (total),2.3
East Bay,L.EB02,S.EB02,1991.EB02,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB02,S.EB02,1991.EB02,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB03,S.EB03,1991.EB03,1991,0,%,1990s,Organic Carbon (total),2.4
East Bay,L.EB03,S.EB03,1991.EB03,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB03,S.EB03,1991.EB03,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB04Q,S.EB04,1991.EB04,1991,0,%,1990s,Organic Carbon (total),0.8
East Bay,L.EB04Q,S.EB04,1991.EB04,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB04Q,S.EB04,1991.EB04,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB05Q,S.EB05,1991.EB05,1991,0,%,1990s,Organic Carbon (total),3.9
East Bay,L.EB05Q,S.EB05,1991.EB05,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB05Q,S.EB05,1991.EB05,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB06Q,S.EB06,1991.EB06,1991,0,%,1990s,Organic Carbon (total),3.7
East Bay,L.EB06Q,S.EB06,1991.EB06,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB06Q,S.EB06,1991.EB06,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB07Q,S.EB07,1991.EB07,1991,0,%,1990s,Organic Carbon (total),3.5
East Bay,L.EB07Q,S.EB07,1991.EB07,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB07Q,S.EB07,1991.EB07,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB08Q,S.EB08,1991.EB08,1991,0,%,1990s,Organic Carbon (total),3.6
East Bay,L.EB08Q,S.EB08,1991.EB08,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB08Q,S.EB08,1991.EB08,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
East Bay,L.EB09Q,S.EB09Q,1991.EB09,1991,0,%,1990s,Organic Carbon (total),4.6
East Bay,L.EB09Q,S.EB09Q,1991.EB09,1991,0,%,1990s,Percent Sand (Calculated),0
East Bay,L.EB09Q,S.EB09Q,1991.EB09,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB10Q,S.IB10,1991.IB10,1991,0,%,1990s,Organic Carbon (total),3
Inner Bay,L.IB10Q,S.IB10,1991.IB10,1991,0,%,1990s,Percent Sand (Calculated),0
Inner Bay,L.IB10Q,S.IB10,1991.IB10,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB03Q,S.IB03,1991.IB03,1991,0,%,1990s,Organic Carbon (total),3.2
Inner Bay,L.IB03Q,S.IB03,1991.IB03,1991,0,%,1990s,Percent Sand (Calculated),0
Inner Bay,L.IB03Q,S.IB03,1991.IB03,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
Inner Bay,L.IB04Q,S.IB04,1991.IB04,1991,0,%,1990s,Organic Carbon (total),2.1
Inner Bay,L.IB04Q,S.IB04,1991.IB04,1991,0,%,1990s,Percent Sand (Calculated),0
Inner Bay,L.IB04Q,S.IB04,1991.IB04,1991,0,%,1990s,Percent Silt and Clay (Calculated),0
